"","term","taxon","rank","formula","estimate","std.error","statistic","p.value","p.adj.BY.rank","avg_abundance","prevalence"
"1068","studySEEM","Candidatus Saccharimonas","Genus","`Candidatus Saccharimonas`~study",-0.483699594004705,0.25816630065399,-1.87359695196233,0.0633399166408165,1,3.26962737791661e-06,0.03125
"1069","studyBEECH children","Herbaspirillum","Genus","`Herbaspirillum`~study",-2.33811038821279e-15,0.0860047413859081,-2.71858312755289e-14,0.999999999999978,1,2.59725302646764e-07,0.0078125
"1070","studyBEED","Herbaspirillum","Genus","`Herbaspirillum`~study",3.00074077555167e-15,0.113738594706597,2.63827839907153e-14,0.999999999999979,1,2.59725302646764e-07,0.0078125
"1071","studySEEM","Herbaspirillum","Genus","`Herbaspirillum`~study",0.145507449990855,0.0977841355362471,1.48804761828587,0.139277028300491,1,2.59725302646764e-07,0.0078125
"1072","studyBEECH children","Chlamydia","Genus","`Chlamydia`~study",2.94919772155405e-16,0.0957972980351891,3.07858131914192e-15,0.999999999999998,1,3.62365655521542e-07,0.0078125
"1073","studyBEED","Chlamydia","Genus","`Chlamydia`~study",-6.12396076643197e-17,0.126688946209618,-4.83385563591264e-16,1,1,3.62365655521542e-07,0.0078125
"1074","studySEEM","Chlamydia","Genus","`Chlamydia`~study",0.162075024335785,0.108917901782262,1.48804761828583,0.139277028300502,1,3.62365655521542e-07,0.0078125
"1075","studyBEECH children","Georgenia","Genus","`Georgenia`~study",1.82324486872034e-16,0.0810908818953491,2.24839689260416e-15,0.999999999999998,1,2.19754718573317e-07,0.0078125
"1076","studyBEED","Georgenia","Genus","`Georgenia`~study",-3.06198038321599e-17,0.107240168410143,-2.85525510506972e-16,1,1,2.19754718573317e-07,0.0078125
"1077","studySEEM","Georgenia","Genus","`Georgenia`~study",0.13719391805572,0.0921972632930659,1.48804761828585,0.139277028300497,1,2.19754718573317e-07,0.0078125
"1078","studyBEECH children","Acidovorax","Genus","`Acidovorax`~study",-0.301150174257304,0.194341252617691,-1.54959469593277,0.123787359146381,1,6.13058394059261e-06,0.015625
"1079","studyBEED","Acidovorax","Genus","`Acidovorax`~study",-0.301150174257304,0.257010260249183,-1.17174378161138,0.243546425970127,1,6.13058394059261e-06,0.015625
"1080","studySEEM","Acidovorax","Genus","`Acidovorax`~study",-0.169180354976996,0.220958648093395,-0.765665233910583,0.445330480263296,1,6.13058394059261e-06,0.015625
"1081","studyBEECH children","Saccharopolyspora","Genus","`Saccharopolyspora`~study",1.72860805071168e-15,0.0886982424081342,1.9488639276049e-14,0.999999999999984,1,2.84640284745383e-07,0.0078125
"1082","studyBEED","Saccharopolyspora","Genus","`Saccharopolyspora`~study",1.00432956569484e-14,0.117300666008389,8.56201077002425e-14,0.999999999999932,1,2.84640284745383e-07,0.0078125
"1083","studySEEM","Saccharopolyspora","Genus","`Saccharopolyspora`~study",0.150064459976304,0.100846544245118,1.48804761828583,0.139277028300502,1,2.84640284745383e-07,0.0078125
"1084","studyBEECH children","Erysipelatoclostridium","Genus","`Erysipelatoclostridium`~study",6.73934364556767e-15,0.130760098994198,5.15397563737446e-14,0.999999999999959,1,9.69494106062696e-07,0.015625
"1085","studyBEED","Erysipelatoclostridium","Genus","`Erysipelatoclostridium`~study",3.2763190100411e-15,0.172926162716564,1.89463465711154e-14,0.999999999999985,1,9.69494106062696e-07,0.015625
"1086","studySEEM","Erysipelatoclostridium","Genus","`Erysipelatoclostridium`~study",0.293107309026899,0.148669283073697,1.97153913012146,0.0508888614553831,1,9.69494106062696e-07,0.015625
"1087","studyBEECH children","Pseudoflavitalea","Genus","`Pseudoflavitalea`~study",-0.26127584255674,0.15443168903649,-1.69185381696502,0.0931854012877592,1,2.66168871727897e-06,0.0078125
"1088","studyBEED","Pseudoflavitalea","Genus","`Pseudoflavitalea`~study",-0.261275842556739,0.20423110407788,-1.27931464571188,0.203174987766057,1,2.66168871727897e-06,0.0078125
"1089","studySEEM","Pseudoflavitalea","Genus","`Pseudoflavitalea`~study",-0.261275842556725,0.175582984943548,-1.48804761828561,0.139277028300561,1,2.66168871727897e-06,0.0078125
"1090","studyBEECH children","Hespellia","Genus","`Hespellia`~study",-0.297168201242824,0.17564649987072,-1.69185381696502,0.093185401287759,1,5.47637128336936e-06,0.0078125
"1091","studyBEED","Hespellia","Genus","`Hespellia`~study",-0.297168201242823,0.232287031371756,-1.27931464571188,0.203174987766056,1,5.47637128336936e-06,0.0078125
"1092","studySEEM","Hespellia","Genus","`Hespellia`~study",-0.29716820124281,0.199703421846928,-1.48804761828562,0.139277028300557,1,5.47637128336936e-06,0.0078125
"1093","studyBEECH children","UCG-008","Genus","`UCG-008`~study",-0.272182278824399,0.160878130305999,-1.69185381696502,0.0931854012877592,1,3.31412613122172e-06,0.0078125
"1094","studyBEED","UCG-008","Genus","`UCG-008`~study",-0.272182278824398,0.212756322095368,-1.27931464571188,0.203174987766057,1,3.31412613122172e-06,0.0078125
"1095","studySEEM","UCG-008","Genus","`UCG-008`~study",-0.272182278824385,0.182912344658679,-1.48804761828561,0.139277028300559,1,3.31412613122172e-06,0.0078125
"1096","studyBEECH children","Aquabacterium","Genus","`Aquabacterium`~study",-0.253615290696831,0.204640490360554,-1.23932116391037,0.217567123405777,1,3.97309740084007e-06,0.015625
"1097","studyBEED","Aquabacterium","Genus","`Aquabacterium`~study",0.153606457311517,0.270630681734623,0.567587002061137,0.57134164540151,1,3.97309740084007e-06,0.015625
"1098","studySEEM","Aquabacterium","Genus","`Aquabacterium`~study",-0.253615290696816,0.232668491564108,-1.09002851650386,0.277814305701633,1,3.97309740084007e-06,0.015625
"1099","studyBEECH children","[Eubacterium] ventriosum group","Genus","`[Eubacterium] ventriosum group`~study",-0.323430503934743,0.226574952657363,-1.42747686865392,0.155955981566666,1,1.01564530949888e-05,0.015625
"1100","studyBEED","[Eubacterium] ventriosum group","Genus","`[Eubacterium] ventriosum group`~study",-0.323430503934743,0.299638325697991,-1.07940298752281,0.282503216940035,1,1.01564530949888e-05,0.015625
"1101","studySEEM","[Eubacterium] ventriosum group","Genus","`[Eubacterium] ventriosum group`~study",-0.117673608094919,0.257607144940459,-0.456794814919115,0.648617719719077,1,1.01564530949888e-05,0.015625
"1102","studyBEECH children","Amylolactobacillus","Genus","`Amylolactobacillus`~study",-8.23893384795081e-16,0.0891602971980638,-9.24058589626339e-15,0.999999999999993,1,2.89148377067989e-07,0.0078125
"1103","studyBEED","Amylolactobacillus","Genus","`Amylolactobacillus`~study",-3.82747547901998e-16,0.11791171909264,-3.24605179915395e-15,0.999999999999997,1,2.89148377067989e-07,0.0078125
"1104","studySEEM","Amylolactobacillus","Genus","`Amylolactobacillus`~study",0.150846189136278,0.101371883051741,1.48804761828567,0.139277028300544,1,2.89148377067989e-07,0.0078125
"1105","studyBEECH children","Curtobacterium","Genus","`Curtobacterium`~study",4.22744291546826e-16,0.113122588583209,3.73704577345195e-15,0.999999999999997,1,6.53184309135269e-07,0.0078125
"1106","studyBEED","Curtobacterium","Genus","`Curtobacterium`~study",1.0716931341256e-16,0.149601103935589,7.16367129608222e-16,0.999999999999999,1,6.53184309135269e-07,0.0078125
"1107","studySEEM","Curtobacterium","Genus","`Curtobacterium`~study",0.191386883279481,0.128616101344897,1.48804761828581,0.139277028300507,1,6.53184309135269e-07,0.0078125
"1108","studyBEECH children","Acetitomaculum","Genus","`Acetitomaculum`~study",5.88792504476742e-16,0.0789134932118324,7.46123990350053e-15,0.999999999999994,1,2.04069880651029e-07,0.0078125
"1109","studyBEED","Acetitomaculum","Genus","`Acetitomaculum`~study",1.80656842609743e-15,0.104360639619027,1.73108217110626e-14,0.999999999999986,1,2.04069880651029e-07,0.0078125
"1110","studySEEM","Acetitomaculum","Genus","`Acetitomaculum`~study",0.1335100947005,0.0897216547776152,1.4880476182859,0.139277028300484,1,2.04069880651029e-07,0.0078125
"1111","studyBEECH children","Delftia","Genus","`Delftia`~study",4.55973373631301e-16,0.102304756444849,4.45701049957641e-15,0.999999999999996,1,4.52126540189611e-07,0.0078125
"1112","studyBEED","Delftia","Genus","`Delftia`~study",-2.29648528741199e-16,0.135294857496594,-1.69739288684332e-15,0.999999999999999,1,4.52126540189611e-07,0.0078125
"1113","studySEEM","Delftia","Genus","`Delftia`~study",0.17308469268491,0.116316635676147,1.48804761828582,0.139277028300505,1,4.52126540189611e-07,0.0078125
"1114","studyBEECH children","Peredibacter","Genus","`Peredibacter`~study",3.0880074989265e-16,0.125554939652182,2.45948706397458e-15,0.999999999999998,1,1.05313412716244e-06,0.0078125
"1115","studyBEED","Peredibacter","Genus","`Peredibacter`~study",0.367020397938786,0.166042501429469,2.21040031786493,0.0289119741966291,0.775031062774536,1.05313412716244e-06,0.0078125
"1116","studySEEM","Peredibacter","Genus","`Peredibacter`~study",1.40149159756734e-14,0.142751213925583,9.81772104787803e-14,0.999999999999922,1,1.05313412716244e-06,0.0078125
"1117","studyBEECH children","Flaviaesturariibacter","Genus","`Flaviaesturariibacter`~study",-0.246701203071675,0.145817091641065,-1.69185381696502,0.0931854012877587,1,1.98574079251709e-06,0.0078125
"1118","studyBEED","Flaviaesturariibacter","Genus","`Flaviaesturariibacter`~study",-0.246701203071673,0.19283856703946,-1.27931464571188,0.203174987766057,1,1.98574079251709e-06,0.0078125
"1119","studySEEM","Flaviaesturariibacter","Genus","`Flaviaesturariibacter`~study",-0.24670120307166,0.165788513781492,-1.4880476182856,0.139277028300562,1,1.98574079251709e-06,0.0078125
"1120","studyBEECH children","Pelospora","Genus","`Pelospora`~study",-0.474047396282768,0.194659321400125,-2.43526686969363,0.0163034228446307,0.502620414618582,3.30583549529484e-06,0.015625
"1121","studyBEED","Pelospora","Genus","`Pelospora`~study",-0.474047396282767,0.257430896318207,-1.84145494213252,0.0679447274443467,1,3.30583549529484e-06,0.015625
"1122","studySEEM","Pelospora","Genus","`Pelospora`~study",-0.474047396282753,0.221320280259601,-2.14190672326419,0.0341563844315957,0.873258339550254,3.30583549529484e-06,0.015625
"1123","studyBEECH children","Frigoribacterium","Genus","`Frigoribacterium`~study",2.23904867139854e-16,0.0770018657297956,2.90778496102355e-15,0.999999999999998,1,1.91225064251622e-07,0.0078125
"1124","studyBEED","Frigoribacterium","Genus","`Frigoribacterium`~study",-2.29648528741199e-17,0.101832571748516,-2.25515790083684e-16,1,1,1.91225064251622e-07,0.0078125
"1125","studySEEM","Frigoribacterium","Genus","`Frigoribacterium`~study",0.130275900448398,0.0875482066887529,1.48804761828587,0.139277028300492,1,1.91225064251622e-07,0.0078125
"1126","studyBEECH children","Antarcticibacterium","Genus","`Antarcticibacterium`~study",3.43053775445497e-16,0.110320041004087,3.10962334969389e-15,0.999999999999998,1,5.938039173957e-07,0.0078125
"1127","studyBEED","Antarcticibacterium","Genus","`Antarcticibacterium`~study",1.0716931341256e-16,0.145894821954955,7.34565572489254e-16,0.999999999999999,1,5.938039173957e-07,0.0078125
"1128","studySEEM","Antarcticibacterium","Genus","`Antarcticibacterium`~study",0.186645382460517,0.125429710828426,1.48804761828581,0.139277028300507,1,5.938039173957e-07,0.0078125
"1129","studyBEECH children","Pseudopropionibacterium","Genus","`Pseudopropionibacterium`~study",6.27574362480815e-17,0.0359371269589578,1.74631200540194e-15,0.999999999999999,1,4.73186597538523e-08,0.0078125
"1130","studyBEED","Pseudopropionibacterium","Genus","`Pseudopropionibacterium`~study",-1.18651739849619e-16,0.0475257323286846,-2.49657888549791e-15,0.999999999999998,1,4.73186597538523e-08,0.0078125
"1131","studySEEM","Pseudopropionibacterium","Genus","`Pseudopropionibacterium`~study",0.0608003654162839,0.0408591530735517,1.48804761828605,0.139277028300443,1,4.73186597538523e-08,0.0078125
"1132","studyBEECH children","Desulfomicrobium","Genus","`Desulfomicrobium`~study",-0.410719766361488,0.172133937134326,-2.38604759293328,0.0185433206276027,0.549698975216961,2.35102614228331e-06,0.015625
"1133","studyBEED","Desulfomicrobium","Genus","`Desulfomicrobium`~study",-0.410719766361487,0.227641776435594,-1.80423722215017,0.0736214421307208,1,2.35102614228331e-06,0.015625
"1134","studySEEM","Desulfomicrobium","Genus","`Desulfomicrobium`~study",-0.410719766361473,0.195709770971868,-2.09861656023558,0.0378796643254766,0.926720420930846,2.35102614228331e-06,0.015625
"1135","studyBEECH children","Bergeriella","Genus","`Bergeriella`~study",-0.429182522836293,0.185469771470378,-2.31402950159368,0.0223116340565795,0.647330926885227,4.37131239405563e-06,0.015625
"1136","studyBEED","Bergeriella","Genus","`Bergeriella`~study",-0.429182522836291,0.245278002441048,-1.74977991733867,0.0826301054254739,1,4.37131239405563e-06,0.015625
"1137","studySEEM","Bergeriella","Genus","`Bergeriella`~study",-0.429182522836277,0.21087210982891,-2.03527400178474,0.0439546687525573,1,4.37131239405563e-06,0.015625
"1138","studyBEECH children","Enterorhabdus","Genus","`Enterorhabdus`~study",-0.313447517134919,0.22085255026801,-1.41926147900281,0.158331695067589,1,8.42774942558129e-06,0.015625
"1139","studyBEED","Enterorhabdus","Genus","`Enterorhabdus`~study",-0.313447517134919,0.292070626573239,-1.07319082652195,0.285269580174368,1,8.42774942558129e-06,0.015625
"1140","studySEEM","Enterorhabdus","Genus","`Enterorhabdus`~study",-0.110063278565084,0.251100990026015,-0.438322758319994,0.661915001361277,1,8.42774942558129e-06,0.015625
"1141","studyBEECH children","Sediminibacterium","Genus","`Sediminibacterium`~study",5.3566388973263e-16,0.0944396523488047,5.67202310057434e-15,0.999999999999996,1,2.81690428359528e-07,0.015625
"1142","studyBEED","Sediminibacterium","Genus","`Sediminibacterium`~study",-2.29648528741199e-16,0.124893502028396,-1.83875481919776e-15,0.999999999999999,1,2.81690428359528e-07,0.015625
"1143","studySEEM","Sediminibacterium","Genus","`Sediminibacterium`~study",0.23008926166078,0.107374310025943,2.14287068857706,0.0340772131796981,0.873258339550254,2.81690428359528e-07,0.015625
"1144","studyBEECH children","Candidatus Endoecteinascidia","Genus","`Candidatus Endoecteinascidia`~study",2.18762053432304e-16,0.0682945047969786,3.20321604326183e-15,0.999999999999997,1,1.42213237435682e-07,0.0078125
"1145","studyBEED","Candidatus Endoecteinascidia","Genus","`Candidatus Endoecteinascidia`~study",1.30134166286679e-16,0.0903173578179496,1.44085444294094e-15,0.999999999999999,1,1.42213237435682e-07,0.0078125
"1146","studySEEM","Candidatus Endoecteinascidia","Genus","`Candidatus Endoecteinascidia`~study",0.115544318618519,0.0776482668959323,1.48804761828589,0.139277028300486,1,1.42213237435682e-07,0.0078125
"1147","studyBEECH children","Thermoactinomyces","Genus","`Thermoactinomyces`~study",1.26700972415751e-16,0.0680990135260046,1.86054049619042e-15,0.999999999999998,1,1.41270890511418e-07,0.0078125
"1148","studyBEED","Thermoactinomyces","Genus","`Thermoactinomyces`~study",5.35846567062798e-17,0.0900588266942036,5.94996167207768e-16,1,1,1.41270890511418e-07,0.0078125
"1149","studySEEM","Thermoactinomyces","Genus","`Thermoactinomyces`~study",0.115213575965538,0.0774260007204978,1.48804761828589,0.139277028300487,1,1.41270890511418e-07,0.0078125
"1150","studyBEECH children","Marmoricola","Genus","`Marmoricola`~study",-0.373256680262603,0.171698096351478,-2.17391274681648,0.0316112114637519,0.832705902605942,1.46703547415679e-06,0.0234375
"1151","studyBEED","Marmoricola","Genus","`Marmoricola`~study",-0.373256680262602,0.227065390560139,-1.64382902802505,0.102744658598754,1,1.46703547415679e-06,0.0234375
"1152","studySEEM","Marmoricola","Genus","`Marmoricola`~study",-0.245261080466355,0.195214236499053,-1.25636882260657,0.211344062003839,1,1.46703547415679e-06,0.0234375
"1153","studyBEECH children","Meiothermus","Genus","`Meiothermus`~study",-0.56177962810292,0.185687477359769,-3.0254039534097,0.00301944476314615,0.11813811945212,1.91373257959847e-06,0.0234375
"1154","studyBEED","Meiothermus","Genus","`Meiothermus`~study",-0.561779628102918,0.24556591170651,-2.28769385864245,0.0238493422276725,0.685972253853407,1.91373257959847e-06,0.0234375
"1155","studySEEM","Meiothermus","Genus","`Meiothermus`~study",-0.561779628102905,0.211119633184625,-2.66095397964066,0.00882297333772553,0.300479851260976,1.91373257959847e-06,0.0234375
"1156","studyBEECH children","Wolinella","Genus","`Wolinella`~study",-0.408471437890421,0.170184151789526,-2.40017318648797,0.0178741315547933,0.534326631299664,2.11307139425359e-06,0.015625
"1157","studyBEED","Wolinella","Genus","`Wolinella`~study",-0.408471437890419,0.225063245978744,-1.81491845154049,0.0719534545149933,1,2.11307139425359e-06,0.015625
"1158","studySEEM","Wolinella","Genus","`Wolinella`~study",-0.408471437890407,0.193492938837381,-2.1110405389713,0.0367769311374224,0.914457625609953,2.11307139425359e-06,0.015625
"1159","studyBEECH children","Chthoniobacter","Genus","`Chthoniobacter`~study",-0.25333167427809,0.149736148441321,-1.69185381696502,0.0931854012877588,1,2.26884960249755e-06,0.0078125
"1160","studyBEED","Chthoniobacter","Genus","`Chthoniobacter`~study",-0.253331674278089,0.198021397728251,-1.27931464571188,0.203174987766056,1,2.26884960249755e-06,0.0078125
"1161","studySEEM","Chthoniobacter","Genus","`Chthoniobacter`~study",-0.253331674278074,0.1702443330207,-1.4880476182856,0.139277028300562,1,2.26884960249755e-06,0.0078125
"1162","studyBEECH children","Pygmaiobacter","Genus","`Pygmaiobacter`~study",-0.276997080528301,0.163724003664336,-1.69185381696502,0.0931854012877592,1,3.6509141889129e-06,0.0078125
"1163","studyBEED","Pygmaiobacter","Genus","`Pygmaiobacter`~study",-0.2769970805283,0.216519901071064,-1.27931464571188,0.203174987766057,1,3.6509141889129e-06,0.0078125
"1164","studySEEM","Pygmaiobacter","Genus","`Pygmaiobacter`~study",-0.276997080528286,0.186147994946167,-1.48804761828562,0.139277028300559,1,3.6509141889129e-06,0.0078125
"1165","studyBEECH children","Varibaculum","Genus","`Varibaculum`~study",-0.276997080528301,0.163724003664336,-1.69185381696502,0.0931854012877592,1,3.6509141889129e-06,0.0078125
"1166","studyBEED","Varibaculum","Genus","`Varibaculum`~study",-0.2769970805283,0.216519901071064,-1.27931464571188,0.203174987766057,1,3.6509141889129e-06,0.0078125
"1167","studySEEM","Varibaculum","Genus","`Varibaculum`~study",-0.276997080528286,0.186147994946167,-1.48804761828562,0.139277028300559,1,3.6509141889129e-06,0.0078125
"1168","studyBEECH children","Lachnospiraceae UCG-003","Genus","`Lachnospiraceae UCG-003`~study",-0.595686083644085,0.244620032659928,-2.43514841023757,0.0163085114676444,0.502620414618582,1.13160195727876e-05,0.015625
"1169","studyBEED","Lachnospiraceae UCG-003","Genus","`Lachnospiraceae UCG-003`~study",-0.595686083644083,0.323502382583535,-1.84136536765773,0.0679579396964844,1,1.13160195727876e-05,0.015625
"1170","studySEEM","Lachnospiraceae UCG-003","Genus","`Lachnospiraceae UCG-003`~study",-0.595686083644069,0.278123717867708,-2.14180253381846,0.0341649511160067,0.873258339550254,1.13160195727876e-05,0.015625
"1171","studyBEECH children","Erwinia","Genus","`Erwinia`~study",-0.307588034326564,0.181805325757009,-1.69185381696502,0.093185401287759,1,6.7523768366465e-06,0.0078125
"1172","studyBEED","Erwinia","Genus","`Erwinia`~study",-0.307588034326563,0.240431886993214,-1.27931464571188,0.203174987766057,1,6.7523768366465e-06,0.0078125
"1173","studySEEM","Erwinia","Genus","`Erwinia`~study",-0.307588034326549,0.206705773758048,-1.48804761828562,0.139277028300558,1,6.7523768366465e-06,0.0078125
"1174","studyBEECH children","Salinimicrobium","Genus","`Salinimicrobium`~study",-9.20474156094851e-16,0.0797963264759342,-1.15352948781728e-14,0.999999999999991,1,2.10289728776719e-07,0.0078125
"1175","studyBEED","Salinimicrobium","Genus","`Salinimicrobium`~study",-1.59988475023035e-15,0.105528159144127,-1.51607377898565e-14,0.999999999999988,1,2.10289728776719e-07,0.0078125
"1176","studySEEM","Salinimicrobium","Genus","`Salinimicrobium`~study",0.135003719528094,0.0907254027822221,1.48804761828568,0.139277028300543,1,2.10289728776719e-07,0.0078125
"1177","studyBEECH children","Kytococcus","Genus","`Kytococcus`~study",4.52690788028741e-16,0.0646356629991447,7.00373086657642e-15,0.999999999999994,1,1.25574124899038e-07,0.0078125
"1178","studyBEED","Kytococcus","Genus","`Kytococcus`~study",2.83233185447479e-16,0.0854786533740623,3.31349611005247e-15,0.999999999999997,1,1.25574124899038e-07,0.0078125
"1179","studySEEM","Kytococcus","Genus","`Kytococcus`~study",0.109354093157183,0.0734883022649161,1.4880476182859,0.139277028300484,1,1.25574124899038e-07,0.0078125
"1180","studyBEECH children","W5053","Genus","`W5053`~study",-0.226699146152649,0.133994523569016,-1.69185381696502,0.093185401287759,1,1.32833373815885e-06,0.0078125
"1181","studyBEED","W5053","Genus","`W5053`~study",-0.226699146152649,0.177203588587466,-1.27931464571188,0.203174987766057,1,1.32833373815885e-06,0.0078125
"1182","studySEEM","W5053","Genus","`W5053`~study",-0.226699146152634,0.152346701387028,-1.48804761828559,0.139277028300565,1,1.32833373815885e-06,0.0078125
"1183","studyBEECH children","Azospira","Genus","`Azospira`~study",-0.226699146152649,0.133994523569016,-1.69185381696502,0.093185401287759,1,1.32833373815885e-06,0.0078125
"1184","studyBEED","Azospira","Genus","`Azospira`~study",-0.226699146152649,0.177203588587466,-1.27931464571188,0.203174987766057,1,1.32833373815885e-06,0.0078125
"1185","studySEEM","Azospira","Genus","`Azospira`~study",-0.226699146152634,0.152346701387028,-1.48804761828559,0.139277028300565,1,1.32833373815885e-06,0.0078125
"1186","studyBEECH children","Sediminispirochaeta","Genus","`Sediminispirochaeta`~study",-0.246343203728067,0.145605489822978,-1.69185381696502,0.0931854012877594,1,1.97150221709507e-06,0.0078125
"1187","studyBEED","Sediminispirochaeta","Genus","`Sediminispirochaeta`~study",-0.246343203728066,0.192558730218387,-1.27931464571188,0.203174987766058,1,1.97150221709507e-06,0.0078125
"1188","studySEEM","Sediminispirochaeta","Genus","`Sediminispirochaeta`~study",-0.246343203728052,0.165547930523801,-1.4880476182856,0.139277028300562,1,1.97150221709507e-06,0.0078125
"1189","studyBEECH children","Quadrisphaera","Genus","`Quadrisphaera`~study",6.15030092931526e-16,0.0831627248436137,7.3955019401791e-15,0.999999999999994,1,2.35797193932547e-07,0.0078125
"1190","studyBEED","Quadrisphaera","Genus","`Quadrisphaera`~study",7.65495095803997e-17,0.109980116250124,6.9603044796121e-16,0.999999999999999,1,2.35797193932547e-07,0.0078125
"1191","studySEEM","Quadrisphaera","Genus","`Quadrisphaera`~study",0.140699173455893,0.0945528703026129,1.48804761828584,0.139277028300499,1,2.35797193932547e-07,0.0078125
"1192","studyBEECH children","Candidatus Berkiella","Genus","`Candidatus Berkiella`~study",1.59381032202658e-16,0.127328008064127,1.25173584842691e-15,0.999999999999999,1,7.99427797463209e-07,0.015625
"1193","studyBEED","Candidatus Berkiella","Genus","`Candidatus Berkiella`~study",0.332610839072834,0.168387329240629,1.9752723709842,0.0504585323031874,1,7.99427797463209e-07,0.015625
"1194","studySEEM","Candidatus Berkiella","Genus","`Candidatus Berkiella`~study",0.096683108275875,0.144767125596438,0.667852648711108,0.505468784876646,1,7.99427797463209e-07,0.015625
"1195","studyBEECH children","Lysinibacillus","Genus","`Lysinibacillus`~study",-0.219030441968634,0.129461800879196,-1.69185381696502,0.0931854012877591,1,1.13857177556473e-06,0.0078125
"1196","studyBEED","Lysinibacillus","Genus","`Lysinibacillus`~study",-0.219030441968633,0.171209203852077,-1.27931464571188,0.203174987766057,1,1.13857177556473e-06,0.0078125
"1197","studySEEM","Lysinibacillus","Genus","`Lysinibacillus`~study",-0.219030441968619,0.147193167259639,-1.4880476182856,0.139277028300564,1,1.13857177556473e-06,0.0078125
"1198","studyBEECH children","Tuzzerella","Genus","`Tuzzerella`~study",-0.500384962825844,0.205641154866218,-2.43329193104062,0.0163884443453959,0.502620414618582,4.39524870729554e-06,0.015625
"1199","studyBEED","Tuzzerella","Genus","`Tuzzerella`~study",-0.500384962825842,0.271954029410728,-1.83996156964499,0.0681652797017615,1,4.39524870729554e-06,0.015625
"1200","studySEEM","Tuzzerella","Genus","`Tuzzerella`~study",-0.500384962825829,0.233806209230267,-2.14016969212746,0.0342994499401802,0.873258339550254,4.39524870729554e-06,0.015625
"1201","studyBEECH children","Ammoniphilus","Genus","`Ammoniphilus`~study",2.29110233791321e-16,0.0950863146056283,2.40949746282163e-15,0.999999999999998,1,2.9002284951374e-07,0.015625
"1202","studyBEED","Ammoniphilus","Genus","`Ammoniphilus`~study",0.224260091853662,0.125748692744114,1.78339899174944,0.0769676945329089,1,2.9002284951374e-07,0.015625
"1203","studySEEM","Ammoniphilus","Genus","`Ammoniphilus`~study",0.0950424552510139,0.108109540534732,0.879131062632532,0.381030670050176,1,2.9002284951374e-07,0.015625
"1204","studyBEECH children","Propioniciclava","Genus","`Propioniciclava`~study",3.41093943833207e-16,0.05617651731962,6.07182431571061e-15,0.999999999999995,1,9.41805936742786e-08,0.0078125
"1205","studyBEED","Propioniciclava","Genus","`Propioniciclava`~study",7.65495095803997e-17,0.0742916963935117,1.030391191701e-15,0.999999999999999,1,9.41805936742786e-08,0.0078125
"1206","studySEEM","Propioniciclava","Genus","`Propioniciclava`~study",0.0950424552510159,0.0638705738197372,1.48804761828594,0.139277028300475,1,9.41805936742786e-08,0.0078125
"1207","studyBEECH children","Gemmata","Genus","`Gemmata`~study",-0.217722932010747,0.128688974087203,-1.69185381696502,0.0931854012877592,1,1.10903696553291e-06,0.0078125
"1208","studyBEED","Gemmata","Genus","`Gemmata`~study",-0.217722932010746,0.170187164463824,-1.27931464571188,0.203174987766057,1,1.10903696553291e-06,0.0078125
"1209","studySEEM","Gemmata","Genus","`Gemmata`~study",-0.217722932010732,0.146314492449895,-1.48804761828559,0.139277028300565,1,1.10903696553291e-06,0.0078125
"1210","studyBEECH children","Cerasicoccus","Genus","`Cerasicoccus`~study",-0.20996029004333,0.124100727815819,-1.69185381696502,0.0931854012877592,1,9.4880981297061e-07,0.0078125
"1211","studyBEED","Cerasicoccus","Genus","`Cerasicoccus`~study",-0.20996029004333,0.164119351519263,-1.27931464571188,0.203174987766057,1,9.4880981297061e-07,0.0078125
"1212","studySEEM","Cerasicoccus","Genus","`Cerasicoccus`~study",-0.209960290043315,0.141097830111926,-1.48804761828558,0.139277028300568,1,9.4880981297061e-07,0.0078125
"1213","studyBEECH children","GTL1","Genus","`GTL1`~study",-0.362542192290388,0.149574262048997,-2.42382738396281,0.0168013905888919,0.513804439533057,1.13609031622679e-06,0.015625
"1214","studyBEED","GTL1","Genus","`GTL1`~study",-0.362542192290387,0.197807308011006,-1.83280484394548,0.0692305226786728,1,1.13609031622679e-06,0.015625
"1215","studySEEM","GTL1","Genus","`GTL1`~study",-0.362542192290373,0.170060274320292,-2.13184527509088,0.0349922815357822,0.888771470191069,1.13609031622679e-06,0.015625
"1216","studyBEECH children","Sulfurospirillum","Genus","`Sulfurospirillum`~study",-0.207386558596952,0.122579478508952,-1.69185381696502,0.0931854012877592,1,9.00971030537872e-07,0.0078125
"1217","studyBEED","Sulfurospirillum","Genus","`Sulfurospirillum`~study",-0.207386558596951,0.162107546639982,-1.27931464571188,0.203174987766057,1,9.00971030537872e-07,0.0078125
"1218","studySEEM","Sulfurospirillum","Genus","`Sulfurospirillum`~study",-0.207386558596936,0.139368227231782,-1.48804761828558,0.139277028300568,1,9.00971030537872e-07,0.0078125
"1219","studyBEECH children","Roseomonas","Genus","`Roseomonas`~study",-0.229949884446619,0.141292514968186,-1.62747392880929,0.106174884540262,1,1.46984570444579e-06,0.015625
"1220","studyBEED","Roseomonas","Genus","`Roseomonas`~study",-0.229949884446619,0.186854955158036,-1.23063305574174,0.220789452941481,1,1.46984570444579e-06,0.015625
